year, commodity, cropname, countycode, county, acres, yield, production, price_per, unit, value
2002,429999,HOGS & PIGS UNSPECIFIED ,73,San Diego ,  ,  ,  ,  ,  ,113300
2002,429999,HOGS & PIGS UNSPECIFIED ,81,San Mateo ,  ,  ,  ,  ,  ,226000
2002,429999,HOGS & PIGS UNSPECIFIED ,89,Shasta ,  ,  ,  ,  ,  ,37600
2002,429999,HOGS & PIGS UNSPECIFIED ,95,Solano ,  ,  ,  ,  ,  ,13700
2002,429999,HOGS & PIGS UNSPECIFIED ,97,Sonoma ,  ,  ,  ,  ,  ,192300
2002,429999,HOGS & PIGS UNSPECIFIED ,99,Stanislaus ,  ,  ,  ,  ,  ,1720000
2002,429999,HOGS & PIGS UNSPECIFIED ,103,Tehama ,  ,  ,  ,  ,  ,61300
2002,429999,HOGS & PIGS UNSPECIFIED ,107,Tulare ,  ,  ,  ,  ,  ,15928000
2002,429999,HOGS & PIGS UNSPECIFIED ,109,Tuolumne ,  ,  ,  ,  ,  ,23600
2002,429999,HOGS & PIGS UNSPECIFIED ,115,Yuba ,  ,  ,  ,  ,  ,13000
2002,429999,HOGS & PIGS UNSPECIFIED ,999, State Totals,0,  ,0,  ,    ,26398200
2002,393999,HORSERADISH ,49,Modoc ,861,2.50,2153,500,TON ,1076300
2002,393999,HORSERADISH ,999, State Totals,861,2.50,2153,500,    ,1076300
2002,337999,KALE ,53,Monterey ,1494,9.93,14839,815,TON ,12094000
2002,337999,KALE ,111,Ventura ,304,24.09,7322,508,TON ,3717000
2002,337999,KALE ,999, State Totals,1798,12.33,22161,713,    ,15811000
2002,229999,KIWIFRUIT ,7,Butte ,1164,4.40,5122,626,TON ,3206000
2002,229999,KIWIFRUIT ,19,Fresno ,455,3.74,1700,1640,TON ,2788000
2002,229999,KIWIFRUIT ,29,Kern ,217,7.51,1630,1331,TON ,2170000
2002,229999,KIWIFRUIT ,53,Monterey ,7,3.43,24,1250,TON ,30000
2002,229999,KIWIFRUIT ,61,Placer ,21,3.95,83,1498,TON ,124300
2002,229999,KIWIFRUIT ,95,Solano ,26,6.00,156,1000,TON ,156000
2002,229999,KIWIFRUIT ,101,Sutter ,156,4.40,686,1143,TON ,784100
2002,229999,KIWIFRUIT ,107,Tulare ,1363,4.32,5890,1800,TON ,10602000
2002,229999,KIWIFRUIT ,115,Yuba ,295,8.62,2543,1226,TON ,3118000
2002,229999,KIWIFRUIT ,999, State Totals,3704,4.81,17834,1288,    ,22978400
2002,207999,KUMQUATS ,65,Riverside ,43,2.47,106,2902,TON ,307600
2002,207999,KUMQUATS ,73,San Diego ,129,2.69,347,1683,TON ,584000
2002,207999,KUMQUATS ,999, State Totals,172,2.63,453,1968,    ,891600
2002,387999,LEEKS ,53,Monterey ,286,9.97,2850,798,TON ,2273000
2002,387999,LEEKS ,81,San Mateo ,155,9.37,1452,593,TON ,861000
2002,387999,LEEKS ,999, State Totals,441,9.76,4302,729,    ,3134000
2002,204999,LEMONS ALL ,19,Fresno ,873,18.09,15790,333,TON ,5260000
2002,204999,LEMONS ALL ,25,Imperial ,3489,7.87,27458,684,TON ,18787000
2002,204999,LEMONS ALL ,29,Kern ,3477,17.29,60100,851,TON ,51119000
2002,204999,LEMONS ALL ,65,Riverside ,7049,8.13,57322,547,TON ,31346300
2002,204999,LEMONS ALL ,71,San Bernardino ,290,3.01,873,820,TON ,715900
2002,204999,LEMONS ALL ,73,San Diego ,3196,12.54,40078,392,TON ,15710500
2002,204999,LEMONS ALL ,79,San Luis Obispo ,1405,14.08,19782,308,TON ,6093000
2002,204999,LEMONS ALL ,83,Santa Barbara ,1904,13.90,26466,479,TON ,12671100
2002,204999,LEMONS ALL ,107,Tulare ,3241,13.69,44360,584,TON ,25903900
2002,204999,LEMONS ALL ,111,Ventura ,23603,15.72,371144,493,TON ,182853000
2002,204999,LEMONS ALL ,999, State Totals,48527,13.67,663373,528,    ,350459700
2002,339196,LETTUCE BULK SALAD PRODS. ,25,Imperial ,  ,  ,20322,940,TON ,19103000
2002,339196,LETTUCE BULK SALAD PRODS. ,29,Kern ,492,18.01,8860,349,TON ,3092000
2002,339196,LETTUCE BULK SALAD PRODS. ,65,Riverside ,1176,3.85,4528,176,TON ,796800
2002,339196,LETTUCE BULK SALAD PRODS. ,69,San Benito ,5287,4.90,25893,1005,TON ,26022000
2002,339196,LETTUCE BULK SALAD PRODS. ,999, State Totals,6955,5.65,59603,822,    ,49013800
2002,340999,LETTUCE HEAD ,19,Fresno ,20880,15.07,314700,241,TON ,75786000
2002,340999,LETTUCE HEAD ,25,Imperial ,13644,20.28,276687,561,TON ,155336000
2002,340999,LETTUCE HEAD ,29,Kern ,648,17.98,11650,458,TON ,5331000
2002,340999,LETTUCE HEAD ,53,Monterey ,61248,22.19,1358825,228,TON ,309148000
2002,340999,LETTUCE HEAD ,65,Riverside ,1178,11.05,13017,302,TON ,3936300
2002,340999,LETTUCE HEAD ,69,San Benito ,2606,20.78,54153,229,TON ,12401000
2002,340999,LETTUCE HEAD ,79,San Luis Obispo ,6831,17.40,118859,223,TON ,26482000
2002,340999,LETTUCE HEAD ,83,Santa Barbara ,11625,17.53,203748,237,TON ,48329100
2002,340999,LETTUCE HEAD ,85,Santa Clara ,762,10.50,8001,414,TON ,3312000
2002,340999,LETTUCE HEAD ,87,Santa Cruz ,2158,22.50,48555,304,TON ,14761000
2002,340999,LETTUCE HEAD ,111,Ventura ,547,14.49,7924,186,TON ,1473000
2002,340999,LETTUCE HEAD ,999, State Totals,122127,19.78,2416119,272,    ,656295400
2002,342999,LETTUCE LEAF ,19,Fresno ,7220,15.65,113000,451,TON ,50963000
2002,342999,LETTUCE LEAF ,25,Imperial ,7625,16.15,123163,586,TON ,72209000
2002,342999,LETTUCE LEAF ,53,Monterey ,14329,11.60,166263,403,TON ,67048000
2002,342999,LETTUCE LEAF ,65,Riverside ,2368,11.71,27741,953,TON ,26429700
2002,342999,LETTUCE LEAF ,69,San Benito ,4051,9.67,39173,501,TON ,19626000
2002,342999,LETTUCE LEAF ,79,San Luis Obispo ,2466,10.25,25277,594,TON ,15004000
2002,342999,LETTUCE LEAF ,83,Santa Barbara ,2950,11.95,35257,391,TON ,13773600
2002,342999,LETTUCE LEAF ,85,Santa Clara ,1483,4.00,5932,820,TON ,4864000
2002,342999,LETTUCE LEAF ,87,Santa Cruz ,1479,18.00,26622,562,TON ,14962000
2002,342999,LETTUCE LEAF ,111,Ventura ,1145,9.32,10669,580,TON ,6189000
2002,342999,LETTUCE LEAF ,999, State Totals,45116,12.70,573097,508,    ,291068300
2002,341999,LETTUCE ROMAINE ,53,Monterey ,43328,16.14,699134,514,TON ,359642000
2002,341999,LETTUCE ROMAINE ,65,Riverside ,1741,15.70,27329,619,TON ,16913000
2002,341999,LETTUCE ROMAINE ,85,Santa Clara ,307,9.00,2763,390,TON ,1078000
2002,341999,LETTUCE ROMAINE ,111,Ventura ,925,12.64,11690,451,TON ,5276000
2002,341999,LETTUCE ROMAINE ,999, State Totals,46301,16.00,740916,517,    ,382909000
2002,339999,LETTUCE UNSPECIFIED ,59,Orange ,30,13.17,395,309,TON ,122000
2002,339999,LETTUCE UNSPECIFIED ,73,San Diego ,254,13.83,3513,603,TON ,2118200
2002,339999,LETTUCE UNSPECIFIED ,999, State Totals,284,13.76,3908,573,    ,2240200
2002,205999,LIMES ALL ,65,Riverside ,53,11.30,599,592,TON ,354500
2002,205999,LIMES ALL ,73,San Diego ,558,4.92,2745,392,TON ,1076200
2002,205999,LIMES ALL ,999, State Totals,611,5.47,3344,428,    ,1430700
2002,478999,LIVESTOCK PRODUCTS MISC. ,5,Amador ,  ,  ,  ,  ,  ,27100
2002,478999,LIVESTOCK PRODUCTS MISC. ,9,Calaveras ,  ,  ,  ,  ,  ,907000
2002,478999,LIVESTOCK PRODUCTS MISC. ,11,Colusa ,  ,  ,  ,  ,  ,196000
2002,478999,LIVESTOCK PRODUCTS MISC. ,13,Contra Costa ,  ,  ,  ,  ,  ,6639000
2002,478999,LIVESTOCK PRODUCTS MISC. ,15,Del Norte ,  ,  ,  ,  ,  ,1121000
2002,478999,LIVESTOCK PRODUCTS MISC. ,21,Glenn ,  ,  ,  ,  ,  ,300000
2002,478999,LIVESTOCK PRODUCTS MISC. ,29,Kern ,  ,  ,  ,  ,  ,13340000
2002,478999,LIVESTOCK PRODUCTS MISC. ,33,Lake ,  ,  ,  ,  ,  ,145300
2002,478999,LIVESTOCK PRODUCTS MISC. ,35,Lassen ,  ,  ,  ,  ,  ,125000
2002,478999,LIVESTOCK PRODUCTS MISC. ,37,Los Angeles ,  ,  ,  ,  ,  ,4516000
2002,478999,LIVESTOCK PRODUCTS MISC. ,39,Madera ,  ,  ,  ,  ,  ,10779000
2002,478999,LIVESTOCK PRODUCTS MISC. ,43,Mariposa ,  ,  ,  ,  ,  ,1195000
2002,478999,LIVESTOCK PRODUCTS MISC. ,45,Mendocino ,  ,  ,  ,  ,  ,2250000
2002,478999,LIVESTOCK PRODUCTS MISC. ,55,Napa ,  ,  ,  ,  ,  ,433000
2002,478999,LIVESTOCK PRODUCTS MISC. ,57,Nevada ,  ,  ,  ,  ,  ,34500
2002,478999,LIVESTOCK PRODUCTS MISC. ,61,Placer ,  ,  ,  ,  ,  ,2763100
2002,478999,LIVESTOCK PRODUCTS MISC. ,65,Riverside ,  ,  ,  ,  ,  ,500000
2002,478999,LIVESTOCK PRODUCTS MISC. ,69,San Benito ,  ,  ,  ,  ,  ,13097000
2002,478999,LIVESTOCK PRODUCTS MISC. ,81,San Mateo ,  ,  ,  ,  ,  ,196000
2002,478999,LIVESTOCK PRODUCTS MISC. ,83,Santa Barbara ,  ,  ,  ,  ,  ,6209400
2002,478999,LIVESTOCK PRODUCTS MISC. ,89,Shasta ,  ,  ,  ,  ,  ,840000
2002,478999,LIVESTOCK PRODUCTS MISC. ,97,Sonoma ,  ,  ,  ,  ,  ,8865300
2002,478999,LIVESTOCK PRODUCTS MISC. ,101,Sutter ,  ,  ,  ,  ,  ,5000
2002,478999,LIVESTOCK PRODUCTS MISC. ,103,Tehama ,  ,  ,  ,  ,  ,7000
2002,478999,LIVESTOCK PRODUCTS MISC. ,107,Tulare ,  ,  ,  ,  ,  ,9478000
2002,478999,LIVESTOCK PRODUCTS MISC. ,109,Tuolumne ,  ,  ,  ,  ,  ,103000
2002,478999,LIVESTOCK PRODUCTS MISC. ,113,Yolo ,  ,  ,  ,  ,  ,27200
2002,478999,LIVESTOCK PRODUCTS MISC. ,999, State Totals,0,  ,0,  ,    ,84098900
2002,469999,LIVESTOCK UNSPECIFIED ,1,Alameda ,  ,  ,  ,  ,  ,85000
2002,469999,LIVESTOCK UNSPECIFIED ,5,Amador ,  ,  ,  ,  ,  ,921600
2002,469999,LIVESTOCK UNSPECIFIED ,7,Butte ,  ,  ,  ,  ,  ,900000
2002,469999,LIVESTOCK UNSPECIFIED ,9,Calaveras ,  ,  ,  ,  ,  ,150000
2002,469999,LIVESTOCK UNSPECIFIED ,11,Colusa ,  ,  ,  ,  ,  ,199000
2002,469999,LIVESTOCK UNSPECIFIED ,13,Contra Costa ,  ,  ,  ,  ,  ,494000
2002,469999,LIVESTOCK UNSPECIFIED ,17,El Dorado ,  ,  ,  ,  ,  ,1070000
2002,469999,LIVESTOCK UNSPECIFIED ,23,Humboldt ,  ,  ,  ,  ,  ,3270000
2002,469999,LIVESTOCK UNSPECIFIED ,25,Imperial ,  ,  ,  ,  ,  ,55033000
2002,469999,LIVESTOCK UNSPECIFIED ,29,Kern ,  ,  ,  ,  ,  ,543000
2002,469999,LIVESTOCK UNSPECIFIED ,31,Kings ,  ,  ,  ,  ,  ,3333000
2002,469999,LIVESTOCK UNSPECIFIED ,33,Lake ,  ,  ,  ,  ,  ,64400
2002,469999,LIVESTOCK UNSPECIFIED ,35,Lassen ,  ,  ,  ,  ,  ,30000
2002,469999,LIVESTOCK UNSPECIFIED ,43,Mariposa ,  ,  ,  ,  ,  ,118400
2002,469999,LIVESTOCK UNSPECIFIED ,45,Mendocino ,  ,  ,  ,  ,  ,760000
2002,469999,LIVESTOCK UNSPECIFIED ,49,Modoc ,  ,  ,  ,  ,  ,500000
2002,469999,LIVESTOCK UNSPECIFIED ,57,Nevada ,  ,  ,  ,  ,  ,85400
2002,469999,LIVESTOCK UNSPECIFIED ,59,Orange ,  ,  ,  ,  ,  ,79000
2002,469999,LIVESTOCK UNSPECIFIED ,61,Placer ,  ,  ,  ,  ,  ,471900
2002,469999,LIVESTOCK UNSPECIFIED ,63,Plumas ,  ,  ,  ,  ,  ,137600
2002,469999,LIVESTOCK UNSPECIFIED ,65,Riverside ,  ,  ,  ,  ,  ,120100
2002,469999,LIVESTOCK UNSPECIFIED ,67,Sacramento ,  ,  ,  ,  ,  ,28000
2002,469999,LIVESTOCK UNSPECIFIED ,71,San Bernardino ,  ,  ,  ,  ,  ,6845500
2002,469999,LIVESTOCK UNSPECIFIED ,77,San Joaquin ,  ,  ,  ,  ,  ,6072000
2002,469999,LIVESTOCK UNSPECIFIED ,79,San Luis Obispo ,  ,  ,  ,  ,  ,2898000
2002,469999,LIVESTOCK UNSPECIFIED ,81,San Mateo ,  ,  ,  ,  ,  ,207000
2002,469999,LIVESTOCK UNSPECIFIED ,83,Santa Barbara ,  ,  ,  ,  ,  ,4251300
2002,469999,LIVESTOCK UNSPECIFIED ,85,Santa Clara ,  ,  ,  ,  ,  ,44500
2002,469999,LIVESTOCK UNSPECIFIED ,87,Santa Cruz ,  ,  ,  ,  ,  ,1840000
2002,469999,LIVESTOCK UNSPECIFIED ,89,Shasta ,  ,  ,  ,  ,  ,2432300
2002,469999,LIVESTOCK UNSPECIFIED ,91,Sierra ,  ,  ,  ,  ,  ,20000
2002,469999,LIVESTOCK UNSPECIFIED ,93,Siskiyou ,  ,  ,  ,  ,  ,135000
2002,469999,LIVESTOCK UNSPECIFIED ,95,Solano ,  ,  ,  ,  ,  ,698000
2002,469999,LIVESTOCK UNSPECIFIED ,97,Sonoma ,  ,  ,  ,  ,  ,41886500
2002,469999,LIVESTOCK UNSPECIFIED ,101,Sutter ,  ,  ,  ,  ,  ,2166400
2002,469999,LIVESTOCK UNSPECIFIED ,103,Tehama ,  ,  ,  ,  ,  ,200000
2002,469999,LIVESTOCK UNSPECIFIED ,107,Tulare ,  ,  ,  ,  ,  ,17459000
2002,469999,LIVESTOCK UNSPECIFIED ,109,Tuolumne ,  ,  ,  ,  ,  ,11900300
2002,469999,LIVESTOCK UNSPECIFIED ,111,Ventura ,  ,  ,  ,  ,  ,5212000
2002,469999,LIVESTOCK UNSPECIFIED ,113,Yolo ,  ,  ,  ,  ,  ,943000
2002,469999,LIVESTOCK UNSPECIFIED ,999, State Totals,0,  ,0,  ,    ,173604200
2002,267999,MACADAMIA NUTS ,73,San Diego ,163,1.12,183,1825,TON ,334000
2002,267999,MACADAMIA NUTS ,999, State Totals,163,1.12,183,1825,    ,334000
2002,478799,MANURE ,19,Fresno ,  ,  ,554000,4.45,TON ,2465000
2002,478799,MANURE ,29,Kern ,  ,  ,418000,2.05,TON ,858000
2002,478799,MANURE ,31,Kings ,  ,  ,502321,7.00,TON ,3516000
2002,478799,MANURE ,47,Merced ,  ,  ,984453,3.83,TON ,3774000
2002,478799,MANURE ,53,Monterey ,  ,  ,6000,7.00,TON ,42000
2002,478799,MANURE ,77,San Joaquin ,  ,  ,378000,4.99,TON ,1888000
2002,478799,MANURE ,107,Tulare ,  ,  ,2771000,2.38,TON ,6595000
2002,478799,MANURE ,999, State Totals,0,  ,5613774,3.41,    ,19138000
2002,343999,MELONS CANTALOUPE ,19,Fresno ,24200,14.50,351000,230,TON ,80730000
2002,343999,MELONS CANTALOUPE ,25,Imperial ,10629,10.98,116668,287,TON ,33495000
2002,343999,MELONS CANTALOUPE ,29,Kern ,1109,15.33,17000,273,TON ,4641000
2002,343999,MELONS CANTALOUPE ,31,Kings ,370,18.79,6952,276,TON ,1922000
2002,343999,MELONS CANTALOUPE ,47,Merced ,5753,7.72,44434,238,TON ,10553000
2002,343999,MELONS CANTALOUPE ,65,Riverside ,3015,9.48,28582,279,TON ,7960100
2002,343999,MELONS CANTALOUPE ,71,San Bernardino ,29,6.48,188,985,TON ,185200
2002,343999,MELONS CANTALOUPE ,99,Stanislaus ,1520,11.97,18200,308,TON ,5606000
2002,343999,MELONS CANTALOUPE ,999, State Totals,46625,12.50,583024,249,    ,145092300
2002,348999,MELONS HONEYDEW ,19,Fresno ,5070,14.34,72700,291,TON ,21156000
2002,348999,MELONS HONEYDEW ,25,Imperial ,1101,16.48,18144,251,TON ,4545000
2002,348999,MELONS HONEYDEW ,65,Riverside ,1235,9.57,11819,326,TON ,3847300
2002,348999,MELONS HONEYDEW ,99,Stanislaus ,410,9.51,3900,229,TON ,893000
2002,348999,MELONS HONEYDEW ,101,Sutter ,4750,7.26,34485,217,TON ,7471900
2002,348999,MELONS HONEYDEW ,113,Yolo ,3613,8.09,29237,209,TON ,6098000
2002,348999,MELONS HONEYDEW ,999, State Totals,16179,10.53,170285,258,    ,44011200
2002,354299,MELONS UNSPECIFIED ,19,Fresno ,3370,10.39,35000,338,TON ,11830000
2002,354299,MELONS UNSPECIFIED ,29,Kern ,566,13.50,7640,343,TON ,2623000
2002,354299,MELONS UNSPECIFIED ,47,Merced ,904,7.79,7043,332,TON ,2335000
2002,354299,MELONS UNSPECIFIED ,65,Riverside ,1231,6.04,7434,397,TON ,2951100
2002,354299,MELONS UNSPECIFIED ,73,San Diego ,95,4.60,437,320,TON ,139800
2002,354299,MELONS UNSPECIFIED ,77,San Joaquin ,2080,11.01,22900,332,TON ,7609000
2002,354299,MELONS UNSPECIFIED ,99,Stanislaus ,540,5.93,3200,240,TON ,768000
2002,354299,MELONS UNSPECIFIED ,999, State Totals,8786,9.52,83654,338,    ,28255900
2002,354999,MELONS WATERMELON ,19,Fresno ,2000,34.25,68500,192,TON ,13152000
2002,354999,MELONS WATERMELON ,25,Imperial ,955,23.06,22022,264,TON ,5808000
2002,354999,MELONS WATERMELON ,29,Kern ,2262,24.89,56300,173,TON ,9715000
2002,354999,MELONS WATERMELON ,47,Merced ,497,24.45,12153,126,TON ,1531000
2002,354999,MELONS WATERMELON ,65,Riverside ,1874,27.30,51160,234,TON ,11982700
2002,354999,MELONS WATERMELON ,71,San Bernardino ,7,1.71,12,300,TON ,3600
2002,354999,MELONS WATERMELON ,77,San Joaquin ,1470,35.10,51600,180,TON ,9280000
2002,354999,MELONS WATERMELON ,99,Stanislaus ,1090,22.02,24000,154,TON ,3696000
2002,354999,MELONS WATERMELON ,101,Sutter ,50,10.94,547,254,TON ,138900
2002,354999,MELONS WATERMELON ,999, State Totals,10205,28.05,286294,193,    ,55307200
2002,501999,MILK COW'S UNSPECIFIED ,45,Mendocino ,  ,  ,310095,12,CWT ,3805000
2002,501999,MILK COW'S UNSPECIFIED ,113,Yolo ,  ,  ,435955,11,CWT ,4718000
2002,501999,MILK COW'S UNSPECIFIED ,999, State Totals,0,  ,746050,11,    ,8523000
2002,501299,MILK MANUFACTURING ,7,Butte ,  ,  ,4357,9,CWT ,40000
2002,501299,MILK MANUFACTURING ,15,Del Norte ,  ,  ,85865,16,CWT ,1330700
2002,501299,MILK MANUFACTURING ,19,Fresno ,  ,  ,18300,10,CWT ,188000
2002,501299,MILK MANUFACTURING ,21,Glenn ,  ,  ,245505,11,CWT ,2626000
2002,501299,MILK MANUFACTURING ,23,Humboldt ,  ,  ,622923,12,CWT ,7682000
2002,501299,MILK MANUFACTURING ,29,Kern ,  ,  ,26600,10,CWT ,269000
2002,501299,MILK MANUFACTURING ,31,Kings ,  ,  ,49665,10,CWT ,506000
2002,501299,MILK MANUFACTURING ,39,Madera ,  ,  ,65472,11,CWT ,723000
2002,501299,MILK MANUFACTURING ,41,Marin ,  ,  ,1415,10,CWT ,14200
2002,501299,MILK MANUFACTURING ,47,Merced ,  ,  ,552089,11,CWT ,5985000
2002,501299,MILK MANUFACTURING ,53,Monterey ,  ,  ,315,10,CWT ,3300
2002,501299,MILK MANUFACTURING ,67,Sacramento ,  ,  ,74155,11,CWT ,789000
2002,501299,MILK MANUFACTURING ,71,San Bernardino ,  ,  ,81409,10,CWT ,850000
2002,501299,MILK MANUFACTURING ,77,San Joaquin ,  ,  ,63242,11,CWT ,670000
2002,501299,MILK MANUFACTURING ,95,Solano ,  ,  ,544,11,CWT ,6000
2002,501299,MILK MANUFACTURING ,97,Sonoma ,  ,  ,14612,11,CWT ,162700
2002,501299,MILK MANUFACTURING ,99,Stanislaus ,  ,  ,276000,11,CWT ,2964000
2002,501299,MILK MANUFACTURING ,103,Tehama ,  ,  ,82383,12,CWT ,950700
2002,501299,MILK MANUFACTURING ,107,Tulare ,  ,  ,222000,10,CWT ,2289000
2002,501299,MILK MANUFACTURING ,999, State Totals,0,  ,2486851,11,    ,28048600
2002,501199,MILK MARKET FLUID ,7,Butte ,  ,  ,138363,12,CWT ,1667000
2002,501199,MILK MARKET FLUID ,15,Del Norte ,  ,  ,456394,16,CWT ,7075300
2002,501199,MILK MARKET FLUID ,19,Fresno ,  ,  ,18444000,11,CWT ,199749000
2002,501199,MILK MARKET FLUID ,21,Glenn ,  ,  ,3293446,11,CWT ,35851000
2002,501199,MILK MARKET FLUID ,23,Humboldt ,  ,  ,2127176,11,CWT ,23912000
2002,501199,MILK MARKET FLUID ,29,Kern ,  ,  ,17522000,11,CWT ,191345000
2002,501199,MILK MARKET FLUID ,31,Kings ,  ,  ,28195342,11,CWT ,302536000
2002,501199,MILK MARKET FLUID ,39,Madera ,  ,  ,10073081,11,CWT ,108120000
2002,501199,MILK MARKET FLUID ,41,Marin ,  ,  ,2054495,12,CWT ,23750000
2002,501199,MILK MARKET FLUID ,47,Merced ,  ,  ,46738039,11,CWT ,510847000
2002,501199,MILK MARKET FLUID ,53,Monterey ,  ,  ,321564,11,CWT ,3653000
2002,501199,MILK MARKET FLUID ,65,Riverside ,  ,  ,18907000,12,CWT ,227829400
2002,501199,MILK MARKET FLUID ,67,Sacramento ,  ,  ,3413774,11,CWT ,38029000
2002,501199,MILK MARKET FLUID ,71,San Bernardino ,  ,  ,33190839,11,CWT ,370567000
2002,501199,MILK MARKET FLUID ,73,San Diego ,  ,  ,1214090,12,CWT ,13974200
2002,501199,MILK MARKET FLUID ,77,San Joaquin ,  ,  ,21416000,11,CWT ,236717000
2002,501199,MILK MARKET FLUID ,79,San Luis Obispo ,  ,  ,45503,13,CWT ,582000
2002,501199,MILK MARKET FLUID ,83,Santa Barbara ,  ,  ,532180,11,CWT ,6040200
2002,501199,MILK MARKET FLUID ,85,Santa Clara ,  ,  ,97300,10,CWT ,963000
2002,501199,MILK MARKET FLUID ,93,Siskiyou ,  ,  ,352364,12,CWT ,4210800
2002,501199,MILK MARKET FLUID ,95,Solano ,  ,  ,308032,12,CWT ,3674800
2002,501199,MILK MARKET FLUID ,97,Sonoma ,  ,  ,6630314,11,CWT ,76049800
2002,501199,MILK MARKET FLUID ,99,Stanislaus ,  ,  ,34969000,11,CWT ,387107000
2002,501199,MILK MARKET FLUID ,103,Tehama ,  ,  ,980009,11,CWT ,11172100
2002,501199,MILK MARKET FLUID ,107,Tulare ,  ,  ,89009000,11,CWT ,959517000
2002,501199,MILK MARKET FLUID ,115,Yuba ,  ,  ,666539,11,CWT ,7652000
2002,501199,MILK MARKET FLUID ,999, State Totals,0,  ,341095844,11,    ,3752590600
2002,398699,MINT ,35,Lassen ,919,0.04,40,21735,TON ,869400
2002,398699,MINT ,71,San Bernardino ,15,0.40,6,7933,TON ,47600
2002,398699,MINT ,89,Shasta ,1900,0.04,74,22030,TON ,1630200
2002,398699,MINT ,93,Siskiyou ,786,0.04,35,25757,TON ,901500
2002,398699,MINT ,999, State Totals,3620,0.04,155,22250,    ,3448700
2002,355999,MUSHROOMS ,53,Monterey ,  ,  ,23334,2760,TON ,64402000
2002,355999,MUSHROOMS ,73,San Diego ,10,,2020,4856,TON ,9809100
2002,355999,MUSHROOMS ,81,San Mateo ,17,,  ,  ,  ,23006000
2002,355999,MUSHROOMS ,85,Santa Clara ,127,,18923,2436,TON ,46096000
2002,355999,MUSHROOMS ,999, State Totals,154,,44277,3237,    ,143313100
2002,218199,NECTARINES ,13,Contra Costa ,33,2.33,77,2364,TON ,182000
2002,218199,NECTARINES ,19,Fresno ,15150,9.11,138000,794,TON ,109572000
2002,218199,NECTARINES ,29,Kern ,1189,5.82,6920,1215,TON ,8410000
2002,218199,NECTARINES ,31,Kings ,2209,8.13,17959,680,TON ,12216000
2002,218199,NECTARINES ,39,Madera ,450,7.66,3447,530,TON ,1827000
2002,218199,NECTARINES ,47,Merced ,178,8.47,1508,497,TON ,750000
2002,218199,NECTARINES ,99,Stanislaus ,500,7.30,3650,648,TON ,2365000
2002,218199,NECTARINES ,107,Tulare ,14542,7.63,111000,708,TON ,78588000
2002,218199,NECTARINES ,999, State Totals,34251,8.25,282561,757,    ,213910000
2002,864999,NURSERY PLANTS BEDDING ,13,Contra Costa ,  ,  ,  ,  ,  ,26111000
2002,864999,NURSERY PLANTS BEDDING ,37,Los Angeles ,  ,  ,  ,  ,  ,36855000
2002,864999,NURSERY PLANTS BEDDING ,53,Monterey ,  ,  ,  ,  ,  ,55214000
2002,864999,NURSERY PLANTS BEDDING ,71,San Bernardino ,  ,  ,  ,  ,  ,2006000
2002,864999,NURSERY PLANTS BEDDING ,73,San Diego ,  ,  ,  ,  ,  ,176542500
2002,864999,NURSERY PLANTS BEDDING ,77,San Joaquin ,  ,  ,  ,  ,  ,4452000
2002,864999,NURSERY PLANTS BEDDING ,79,San Luis Obispo ,  ,  ,  ,  ,  ,12340000
2002,864999,NURSERY PLANTS BEDDING ,81,San Mateo ,  ,  ,  ,  ,  ,1379000
2002,864999,NURSERY PLANTS BEDDING ,85,Santa Clara ,  ,  ,  ,  ,  ,35661000
2002,864999,NURSERY PLANTS BEDDING ,97,Sonoma ,  ,  ,  ,  ,  ,1614500
2002,864999,NURSERY PLANTS BEDDING ,111,Ventura ,  ,  ,  ,  ,  ,61616000
2002,864999,NURSERY PLANTS BEDDING ,999, State Totals,0,  ,0,  ,    ,413791000
2002,866559,NURSERY PLANTS ORCHID ,53,Monterey ,  ,  ,  ,  ,  ,52713000
2002,866559,NURSERY PLANTS ORCHID ,81,San Mateo ,  ,  ,  ,  ,  ,7685000
2002,866559,NURSERY PLANTS ORCHID ,83,Santa Barbara ,  ,  ,  ,  ,  ,6627800
2002,866559,NURSERY PLANTS ORCHID ,999, State Totals,0,  ,0,  ,    ,67025800
2002,866999,NURSERY PLANTS POT'D UNSP ,37,Los Angeles ,  ,  ,  ,  ,  ,3643000
2002,866999,NURSERY PLANTS POT'D UNSP ,59,Orange ,  ,  ,  ,  ,  ,26353100
2002,866999,NURSERY PLANTS POT'D UNSP ,77,San Joaquin ,  ,  ,  ,  ,  ,9519000
2002,866999,NURSERY PLANTS POT'D UNSP ,81,San Mateo ,  ,  ,  ,  ,  ,58652000
2002,866999,NURSERY PLANTS POT'D UNSP ,83,Santa Barbara ,  ,  ,  ,  ,  ,23344400
2002,866999,NURSERY PLANTS POT'D UNSP ,111,Ventura ,  ,  ,  ,  ,  ,16101000
2002,866999,NURSERY PLANTS POT'D UNSP ,999, State Totals,0,  ,0,  ,    ,137612500
2002,864663,NURSERY PLANTS ROSE ,29,Kern ,  ,  ,  ,  ,  ,61047000
2002,864663,NURSERY PLANTS ROSE ,999, State Totals,0,  ,0,  ,    ,61047000
2002,825379,NURSERY PLANTS STRAWBERRY ,35,Lassen ,240,435.00,104400,52,THOU ,5428800
2002,825379,NURSERY PLANTS STRAWBERRY ,89,Shasta ,337,370.06,124710,50,THOU ,6193200
